term,score
10 pesos,1.5685814565281904
lugar ruinas,1.566562252870587
especial vista,1.563634675221527
ciudad méxico,1.5602151978959644
playa muertos,1.5576106830802818
tomar taxi,1.5575781483452347
gafas sol,1.5545033410705222
lugar comer,1.5525138368085254
precio calidad,1.5520764037238515
cerca tulum,1.5495265698236205
chapuzón mar,1.5495169977166345
paseo agradable,1.5459609040796611
honestamente vista,1.5410840018029879
pirámide luna,1.5396398237963584
abril mayo,1.5342849485790333
guía local,1.5321132525237304
contiene información,1.5318613781452028
habitación limpia,1.529074649128682
increíble agua,1.5263295936956103
lugar refrescarse,1.5245403445516286
turquesa aguas,1.5224642755194444
equipo buceo,1.5180734391544037
gorra lentes,1.515337211037215
pena visitarlo,1.5140642181414692
tomar sol,1.5097969157728865
pequeño mercado,1.509111545805232
hermoso lago,1.5083615642798198
guía conocimiento,1.5066119608803588
subir cerro,1.5049494434425306
tomar foto,1.5000928506288533
lugar cuidado,1.4954874543509389
mã tranquilo,1.494715829664292
pequeña playa,1.4885839940109749
guía excelente,1.4872593063358277
viaje vale,1.4864247945300062
tranquila playa,1.4817580275550268
visitar playa,1.4785531255341735
rivera maya,1.477797005209926
ruinas absolutamente,1.4774815161845058
sitios mayas,1.477056418183019
recorrer historia,1.4766906681404353
subir pirámides,1.4721108177171107
comida atención,1.4710119778986437
información acerca,1.4677481580642815
playas caribe,1.467652179823885
pena darse,1.4671485762220469
precioso lugar,1.46542551809905
prismas basálticos,1.4643610620480954
estilo barroco,1.4633243700377907
color azul,1.4614167650236305
vida volver,1.4594767734615868
volver encerio,1.4594767734615868
gente toma,1.459098029062881
historia méxico,1.4589989101642669
entrada cara,1.4567867454135601
coche valladolid,1.4565517868690072
servicio meseros,1.4542932736031724
probar nieves,1.448012946559699
visita agua,1.4444150168221002
fines semana,1.4412388686550406
bonito precio,1.441035983584899
habã montã³n,1.4384916584938705
cenote azul,1.4377958217946303
subir alto,1.4364235650961237
gente local,1.4341245068231703
arqueologica tulum,1.4321066852383901
tuvimos guía,1.4285911648069856
barroco mexicano,1.4284169420872777
parque sueños,1.4262403926720182
arena blanca,1.4261497829199175
playa puedes,1.4210771362923686
hermosa agua,1.4204098432990941
pesos llegar,1.418987823182964
lugar gente,1.418604602644652
ek balam,1.4173121970346765
hermosos jardines,1.4169233930283762
mar fría,1.4166152041958346
ruinas interesante,1.4164207012119667
increã ble,1.4152611323695667
check in,1.4134553257664937
ruinas mar,1.4130267710095832
paga entrada,1.4116124523342017
mejores opciones,1.4109424332974212
pinturas interior,1.4107704924826394
iglesia hermosas,1.4107704924826394
interior iglesia,1.4107704924826394
pena especialmente,1.4103051422360948
baño playa,1.4081161016048709
increíbles colores,1.4068609538884744
visita cenote,1.4048865816441165
agua preciosa,1.404545579774293
accesos personas,1.4039941165571341
cerca centro,1.4007905388434616
ruinas vista,1.4004607903648922
llena algas,1.3969401969556938
asegúrese guía,1.395481945821961
poza azul,1.3894275027768588
apreciar belleza,1.385144125261088
llegar mañana,1.3846621304574889
lugar pequeño,1.3840663211358493
agua super,1.3821060275261223
visita agradable,1.381041601876405
playa abajo,1.3793025252965365
montón información,1.3786401826793921
grand cenote,1.3755287360562372
lugar vegetación,1.3713095886557602
montón turistas,1.3710022738954923
información necesaria,1.3710006168280935
tacos pescado,1.3688956505014733
aguas limpias,1.3668213611859823
sombrero agua,1.366710582167569
llena historia,1.3661496925611267
dejar visitar,1.3636603459261276
ruinas caminar,1.3610971574040072
servicio pésimo,1.3607251317887474
wi fi,1.3607055469182325
interesante visitar,1.3605918505930736
pena verla,1.358637920008672
tienes condición,1.3580059477040463
visitamos domingo,1.3576246397970806
pagar 50,1.3573453159306195
formaciones roca,1.356279828319566
excelente ubicación,1.3543508028826006
recomendable visitar,1.3534775075914984
vida salvaje,1.3527773990066234
puedes dejar,1.351891156908211
buceo cenotes,1.350961566623872
duda vale,1.3499465057089504
hermoso natural,1.349427252073778
merecen pena,1.3473210971781115
estalactitas estalagmitas,1.3466013855470207
desayuno incluido,1.3453271805966864
visitar ciudad,1.3450022983910044
calle muertos,1.3446307244338653
muertos subir,1.3446307244338653
recorrer lugar,1.34385511189019
pasar noche,1.3433792509647382
cosa interesante,1.3410926586655858
hicimos excursión,1.3401840988332485
ruinas sitio,1.3371668564572565
comida mediocre,1.3371510175772976
sitio hermoso,1.3363385854798282
bonito tirolesa,1.3344996639762834
gente conviene,1.3344996639762834
tirolesa gente,1.3344996639762834
actividades divertidas,1.332028760168842
bonito actividades,1.332028760168842
museo descuidado,1.3289398708473368
medicina tradicional,1.3289398708473368
equipo snorkel,1.3283750654501463
visita playa,1.3217496694826012
recorrer calle,1.321535326425267
sitio arqueologico,1.3193359120276518
público general,1.319302461858964
jardines ruinas,1.3160538724064854
acceso playa,1.3157635193290955
cenote samula,1.3147499507088027
lugar calor,1.3146631515754836
calor playa,1.3146631515754836
contacto naturaleza,1.312988415411834
alquilar bicicleta,1.3127782859432475
gusta historia,1.3123882199816475
normal vale,1.311187190379905
cobraron entrada,1.3108173031855779
orilla mar,1.3106919778408113
bonito museo,1.3089607032745136
cristóbal palenque,1.3085970291318714
patatas fritas,1.3085512786271414
bonita visto,1.308477088436846
atención personal,1.3077757773678562
caro cenote,1.3073037089829578
hermoso relación,1.3073037089829578
colección arte,1.3065731765172894
servicio rápido,1.3037744090740706
lleve montón,1.3013967796808825
playas zona,1.3002063304607976
español inglés,1.299763077628302
historia increíble,1.2994898246859288
mar precioso,1.2991173525339161
hermosa super,1.2985852506294795
septiembre 2017,1.2962765103282197
vistas maravillosas,1.2942035870402844
tulum paseo,1.2925469519196036
10 mañana,1.291922381911939
lugares visita,1.2914586121606906
precios razonables,1.2900420515343924
autobús local,1.289754836979847
restaurantes bares,1.2890771830737087
caminar lugar,1.2880621977121574
medicina maya,1.2861287825715568
playa tranquila,1.2860836531115156
llama atencion,1.2848108496690034
playa palmeras,1.2843002640725587
gusta tipo,1.2835553939253719
museo vale,1.2834659619771172
agua sombrero,1.283167751114458
realmente vale,1.2814981351515435
disfruta playa,1.2790730824034118
bonito disfruta,1.2790730824034118
carmen vans,1.2771028327284413
descansar pasar,1.2767071102355154
gente ruinas,1.2762107778007956
tienes coche,1.2744112415015432
bucear cuevas,1.2741439571598414
recomiendo mañana,1.2715067540741078
pena parada,1.2711598636461865
duda volveremos,1.2707612948031215
precio excesivo,1.2706883733838077
tiempo dinero,1.2706812920462622
prueba bistro,1.270648341286276
bistro restaurante,1.270648341286276
pudimos recorrer,1.269274450236007
bucear decepcionante,1.2676567324715526
increíble bucear,1.2676567324715526
mar azul,1.2674216905440188
llena turistas,1.2671608585460428
comida vendedores,1.2662584759772628
servicio restaurante,1.26619056989434
servicio malo,1.2656222286079315
méxico vale,1.2632650057061376
arqueológica tulum,1.2626988050679522
mejores mundo,1.261637405533723
belleza natural,1.2599416430613946
laguna color,1.2592430645752457
pequeño variedad,1.2575356772577346
agradable servicio,1.2562167592168194
mar increíble,1.2552633795122972
viaje barco,1.2528482653251731
vimos peces,1.252591531279632
guías certificados,1.2524216248184374
vinos precio,1.2490035971345717
servicio lugar,1.2481503065639097
ruinas parecía,1.2428805359383963
excursión barco,1.238227591112957
nadar rato,1.2381517560144406
lugares sombra,1.2374906486898076
pesado vale,1.237325895056958
comida mexicana,1.2345843191803916
viaje dã,1.2333859176305046
cenote abierto,1.2330993155285357
zapato cómodo,1.2319244000778045
nadar delfines,1.2318457041332613
iglesia tipo,1.231812914603562
bonito mundo,1.230754566989384
mar espectacular,1.2284649959486555
darse chapuzón,1.2272705163259259
tulum falta,1.2272588139183649
recomiendo pasar,1.2267606838133969
experiencia única,1.2263591899006352
colores sorprendentes,1.2219494245348976
mejores precios,1.220955090592147
ciudad alto,1.219959000476368
excursion snorkel,1.2178317933093006
ruinas bonito,1.2171221226659754
bonita vista,1.2157131830332697
playas mundo,1.2145896125001752
experiencia vida,1.2141185887752437
carritos golf,1.2140813849511605
disfrutar naturaleza,1.2140492152923907
pareció interesante,1.2133452575005572
ruinas interesantes,1.2128328911114101
viaje lancha,1.2125818092369387
entrada principal,1.2114674003003487
iglesia remedios,1.2095468067317618
montón peces,1.208627444389316
apreciar bonito,1.2082750733166605
quieres comprar,1.2065440936763168
agua lugar,1.2053534808870952
cielo azul,1.2032788209739067
playa aãºn,1.2027817780958703
comprar souvenirs,1.2026466932744633
restaurante tour,1.2009923376088607
agradable lugares,1.200229559498036
comer compras,1.200229559498036
tortugas marinas,1.19934631003291
descansar playa,1.1992872078647938
minutos coche,1.1988481686308572
faltar visitar,1.1983632352664502
resumen lugar,1.197003054629271
vino recorrido,1.195499155540472
historia visita,1.1948680961711744
relación precio,1.1924851411766828
super caliente,1.1908347711147214
hermosas cascadas,1.185163960876381
vista ruinas,1.1847684691652969
20 pesos,1.1832788953078137
dejen visitar,1.1826711892363304
tome agua,1.1821726030990347
ubicación ruinas,1.1810012399200467
museo chico,1.1803941076634328
sacan fotos,1.1798321992661767
disfrutar vista,1.1791306466803022
mariposa monarca,1.1769503227008153
diversas tiendas,1.1767071204160462
quieres tomarte,1.1750592088895286
playa linda,1.1748310567047162
playa surf,1.1736839717137548
paisaje lugares,1.1733118209632447
flora fauna,1.1726298406466968
llegamos mañana,1.172457768074675
volver submarinistas,1.1702701160848217
lugar sagrado,1.170093584560609
ruinas coba,1.1670661353819254
servicial agradable,1.1656779945031743
alguien dé,1.1645587723776916
increã bles,1.1636623430390922
comida sabor,1.1633156552588881
parque ofrece,1.1629433860278344
lugar visitar,1.1621120420699143
playa principal,1.1614899985548224
vistas impresionantes,1.1611341893210703
restaurantes playas,1.1608670337154419
pésimo gusto,1.1607108750531274
isla pasamos,1.1603915164102634
cancãºn isla,1.1603268780921883
estacionamiento carísimo,1.160120482359678
visitamos cenote,1.1579056992833343
bonito lleno,1.15646941392097
disfrutamos visita,1.1541034000956267
momento historia,1.154092762805073
precio admisión,1.1534687923591342
recomendable cenote,1.1530091835993115
cenote mundo,1.1530091835993115
gente recomendable,1.1530091835993115
300 escalones,1.1528652733339102
seguir camino,1.1526117120165846
profunda agua,1.1518410713300038
contenedores basura,1.1511223184338548
agua heladisima,1.1490836259629735
arena suave,1.1487604213281182
comida increíble,1.1484541540045607
gusto lugar,1.1478880908862967
preciosa vista,1.1473649300063828
pena pequeño,1.1473419736749473
temporada baja,1.1459430383395353
impresionantes ruinas,1.1452306609682654
pagar 10,1.144878550826171
entrada razonable,1.1448729683655705
mar puedes,1.144419615996178
atención guía,1.1437798372747523
rica historia,1.1435465939142329
playa lleno,1.1431653148251433
hotel personal,1.1424804724969924
bucear sumergido,1.1412579532072018
cuevas impresionante,1.1412579532072018
oportunidad bucear,1.1412579532072018
sumergido cuevas,1.1412579532072018
pérdida dinero,1.1397900450925291
realmente hermoso,1.1391332909681284
historias interesantes,1.1389975248164594
playa pie,1.1384435022616266
visitar entrada,1.1382670171184635
interesantes visitar,1.1382670171184635
animales salvajes,1.1369815525562017
bloqueador zapatos,1.136746038794839
ponte bloqueador,1.136746038794839
mexico ponte,1.136746038794839
mágico lugar,1.1365186917947576
alquilar gafas,1.135810144895941
fotos internet,1.1345088566561161
entrada parque,1.1314050929010988
recomendaría guía,1.1308748742337649
disfrutamos caminar,1.1251449383628274
justo costa,1.1251425209411452
subir vista,1.1249058328640864
lugar lindo,1.123892423148603
sucia descuidada,1.1229709585350918
experiencia inolvidable,1.1194530027142564
leer lugar,1.1192896607826717
tortugas cerca,1.1192729881594006
ida vuelta,1.1184484389798937
llegar tienes,1.1183805603112902
lugar aprender,1.1183607090028531
lugar mes,1.1179621745870243
pie entrada,1.1176560485510227
costa tulum,1.1172856904762418
coba chichen,1.1164594596031843
hicimos tour,1.116326525853622
tienes opción,1.116243880490843
caminar complicado,1.1162316887417925
llena basura,1.116072611009123
divertido niños,1.1140963635113796
fotos turistas,1.1136084136701738
evitar calor,1.1134080938389557
justo entrada,1.110616769441085
12 30,1.1101090922579993
excelente ambiente,1.1100304097835918
calidad precio,1.109609771117695
cenote subterráneo,1.1083890671247358
ciudad tulum,1.1082498928911604
arte mexicano,1.1075248245415048
pena recorrer,1.10745509037216
playa bellísima,1.105808322758484
tomarte fotos,1.1047012082389889
baja calidad,1.1035998445979895
bellezas alrededores,1.1027239663534265
cantidad atracciones,1.1027239663534265
malecón confundir,1.1027239663534265
atracciones importante,1.1027239663534265
especial malecón,1.1027239663534265
importante representativa,1.1027239663534265
confundir bellezas,1.1027239663534265
opacada cantidad,1.1027239663534265
bancas sentarse,1.1023571242783337
comprar boletos,1.1015405684501967
repelente insectos,1.1014372814552242
alto pirámide,1.1002600367769728
única decepción,1.0986413954790741
muchísima gente,1.0984873543973426
pequeño cenote,1.098466289970231
historia mayas,1.098242389976838
rentar auto,1.09806678927088
cenote cristal,1.0974839059501966
metros entrada,1.0963513130809992
servicio personal,1.095807870585383
iguanas ruinas,1.0948714111073528
azul bacalar,1.0938221012818983
sitio pequeño,1.093721156742429
pueblo mã,1.0935468178175822
pobre tiburón,1.0928920053047535
niños cobran,1.0928493679110616
comunidad fechas,1.0927781245412196
bloqueada problemas,1.0927781245412196
visitar mantenimiento,1.0927781245412196
concreto cabe,1.0927781245412196
fechas visitarla,1.0927781245412196
chiste local,1.0927781245412196
disfrutarás grafittis,1.0927781245412196
entrada bloqueada,1.0927781245412196
local encuentras,1.0927781245412196
encontre chiste,1.0927781245412196
inmueble bardeado,1.0927781245412196
gusto esperaba,1.0927781245412196
problemas comunidad,1.0927781245412196
lugar concreto,1.0927781245412196
esperaba lugar,1.0927781245412196
hummm gusto,1.0927781245412196
mantenimiento inmueble,1.0927781245412196
caro encontre,1.0927781245412196
bardeado disfrutarás,1.0927781245412196
encuentras barato,1.0927781245412196
pagamos tuvimos,1.0922506658863411
mala experiencia,1.0919015728327215
espectacular recorrido,1.0912645354147605
ruinas conservadas,1.0909787032930736
llena piedra,1.0905223345202497
piedra peligrosa,1.0905223345202497
bonita llena,1.0905223345202497
ruinas historia,1.0895287692195947
azul puedes,1.088089254470249
pirámide ve,1.0854448876859228
subir escaleras,1.084513748334671
realmente precioso,1.0842446097655842
vale muchísimo,1.0838996938814454
muchísimo pena,1.0838996938814454
tomar guía,1.0832581186613672
teotihuacan visita,1.0828951984998303
cancun playa,1.0828166201891527
apreciar historia,1.0807651985052522
pasear ruinas,1.080633334400591
pequeña agua,1.079850310150482
playa paseo,1.079844466281001
ofrece experiencia,1.079726905689048
personal atento,1.0797044394690565
tiempo playa,1.0793692207402439
méxico caribe,1.0773131798087814
oportunidad historia,1.0773131798087814
caribe vista,1.0773131798087814
playa sencilla,1.0754173472307236
cenote cenote,1.075213225363706
camino pie,1.072896053742941
historia museo,1.0716644727886435
lugares hermosos,1.0713815414516903
coger guía,1.071089247675857
vendedores venden,1.0705307920629814
bonitas ruinas,1.070402056474928
azul turquesa,1.068440442091823
llegar caminando,1.0675911549332906
comida ambiente,1.0673873190213325
tiempo visitar,1.0669136547540803
museo interesante,1.0653553148539183
hermoso agua,1.0652558552092044
lã nea,1.0639546537278322
tortugas cenote,1.0638087100627824
tratando vender,1.0629444310875447
trabajo servicio,1.062870463573178
piezas repetitivas,1.062870463573178
interezante piezas,1.062870463573178
repetitivas trabajo,1.062870463573178
comer restaurantes,1.0613625287017785
amable atento,1.060721362793194
excursiones buceo,1.0592393780697733
forma vida,1.0592199365938728
personas viven,1.0580761720154932
traer agua,1.0578729354911716
algas di,1.0566916635949535
belleza lugar,1.0564312072175601
pierdas visita,1.0554003557308198
cámara tomar,1.0527662459545972
buceo cenote,1.0516510034987328
fotos preciosas,1.0506604938338895
región lugar,1.0486211555096356
lugar acogedor,1.0471363319283025
personal agradable,1.0443306194266382
visitamos museo,1.0438487024201062
lugar padrisimo,1.0436601068515574
pequeño suplemento,1.042559935524488
habitaciones amplias,1.0424920608213168
animales lugar,1.0413293328279742
buceo cavernas,1.0411099596588296
visitar iglesia,1.0408912775732255
entrar ruinas,1.0404355960768266
proceso elaboración,1.0402590124665148
lugar servicio,1.0400930763493668
ruinas lluvia,1.0394893081930732
mayas teotihuacan,1.0394893081930732
pasamos mayas,1.0394893081930732
rato comer,1.039448344134827
hotel situado,1.0392014069168891
demasiada gente,1.038708903745527
lugar imponente,1.0384835638956489
concurrida linda,1.0382180375240748
transparente oleaje,1.0382180375240748
oleaje recomendable,1.0382180375240748
linda agua,1.0382180375240748
grupo familiar,1.037529844936137
realmente disfrutar,1.0371765868297989
tratando venderte,1.0370855118798779
meterse agua,1.0366487605686272
tienes guía,1.0346939536424717
hotel habitaciones,1.0331211011139236
camino coba,1.0328678123190538
experiencia cenote,1.032693952588538
dzitnup xkeken,1.0326419972944172
mã gente,1.0324970951199126
lento comida,1.0320965789304894
cuarto baño,1.0307533632856078
acampar disfrutar,1.0302466466279556
aparcamiento realmente,1.030155230443407
histórica vale,1.0299969500598527
muestra histórica,1.0299969500598527
museo puesto,1.0299969500598527
puesto muestra,1.0299969500598527
dreams tulum,1.0298531863724214
disfrutar costo,1.0279133329562544
eventos puedes,1.0279133329562544
realizan eventos,1.0279133329562544
iglesiase realizan,1.0279133329562544
explanada iglesiase,1.0279133329562544
explicación historia,1.0270392478212718
ruinas frente,1.0270024279909031
ruinas arqueológicas,1.0262647903439976
comprar comida,1.0248782304707469
personal hotel,1.0245652196701434
guía hicimos,1.0245616752903977
comida caro,1.0244255547962915
servicio atento,1.0241349652050753
ruinas tienes,1.0237144437047976
personal servicial,1.0235754272956465
agua calor,1.0227581483839052
casas antiguas,1.0219178587071385
interesante visita,1.0213751507316726
pena tzintzunzan,1.0202442458004501
noche muertos,1.0202442458004501
vimos valga,1.0202442458004501
madrugada noche,1.0202442458004501
muertos vimos,1.0202442458004501
parque entrada,1.0201550318968595
lleven agua,1.020010178694088
debes visitar,1.019643328551592
gratis domingos,1.0192138511921947
lugar guías,1.0186909192589106
ciudad llegando,1.0181992880562043
cima hotel,1.0181992880562043
llegando cima,1.0181992880562043
ofrece ciudad,1.0181992880562043
pasear playa,1.0180373487185879
contratamos guía,1.017950071683334
autobuses excursión,1.0176804054180923
cerca punto,1.0175617881968877
bonita cerca,1.0175617881968877
actividad gesta,1.0175617881968877
gesta bonita,1.0175617881968877
pueblo actividad,1.0175617881968877
trajes típicos,1.0173820778049492
fácil entender,1.0167833977478575
64 pesos,1.0165545608062434
59 pesos,1.0165060729895412
vistas acantilado,1.0160279489954176
recorrido interesante,1.0149177475336437
pena difícil,1.0133597392099862
tiempo comenzar,1.0128370574625996
tour explicación,1.0128370574625996
explicación padrisima,1.0128370574625996
padrisima gusto,1.0128370574625996
maravillas naturales,1.012188599252703
preparada sabor,1.0117847859555709
ve comida,1.0117847859555709
excesivo ve,1.0117847859555709
gente visita,1.0117624280254922
tiempo disfrutar,1.0112298223887595
llegar lugares,1.010388899540462
caminar interesante,1.0103540859992743
interesante plaza,1.0103540859992743
niños comercio,1.0103540859992743
plaza divertido,1.0103540859992743
comercio helados,1.0103540859992743
puestos comprar,1.0097209472377418
agua lleno,1.0094691467630195
mar bajar,1.0077976931265555
puedes creer,1.0073410092388566
guia local,1.00709404721307
pequeña capilla,1.00641276039002
borde mar,1.006351960290041
sucio descuidado,1.0054826090640605
hotel excelente,1.0051678009867597
recorrido contiene,1.005114216138348
espectativas recorrido,1.005114216138348
salada frío,1.005114216138348
frío totalmente,1.005114216138348
belleza aguas,1.005114216138348
totalmente worthwilde,1.005114216138348
genial lluvioso,1.005114216138348
encantó belleza,1.005114216138348
espectacular superó,1.005114216138348
bonito salada,1.005114216138348
limpias concurrido,1.005114216138348
impresionante bonito,1.005114216138348
concurrido genial,1.005114216138348
superó espectativas,1.005114216138348
información increíble,1.005114216138348
cima colina,1.004699728273398
vieja ciudad,1.0043371667773675
nadar agradable,1.0043371667773675
museo ofrece,1.004276394709459
mayas construyeron,1.0041904174497218
explorar ruinas,1.0037862386045975
peces pequeñas,1.0033452307197481
civilización maya,1.002539203410223
dadas condiciones,1.0021734572288148
mercado artesanías,1.001708370898222
adolescentes encantó,1.0016975395333594
playa abierta,1.0014221511364134
entrar parque,0.9999346709640671
pasamos horas,0.999683281742725
estás aburrido,0.9993325709192606
medios pareció,0.9993325709192606
viaje estás,0.9993325709192606
aburrido medios,0.9993325709192606
pareció impresionante,0.9993325709192606
realmente merece,0.9992543720293644
sac actun,0.999082380855201
tierra iglesia,0.9981086227561898
pasear gusto,0.9975653819323593
llegar multitudes,0.9975653819323593
recorrer zona,0.9975653819323593
arceologica piramides,0.9975653819323593
lleve enormes,0.9975653819323593
domingos pagar,0.9975653819323593
