term,score
comida regional,0.0012585714860766772
servicio mesero,0.0012585714860766772
hotel california,0.0012585714860766763
huevos benedict,0.001258571486076675
agua azul,0.001257749751858747
caja fuerte,0.0012577497518587457
hotel noche,0.0012577497518587444
habitación habitación,0.0012577497518587444
check out,0.0012577497518587444
hotel ubicado,0.0012577497518587444
noches hotel,0.0012577497518587444
habitación camas,0.0012577497518587444
costo entrada,0.0012577497518587444
pasar semana,0.0012577497518587444
zona arqueológica,0.0012533935698708695
platos principales,0.0012529299424147873
excelente ambiente,0.001232896475029361
comida regular,0.0011994265506984313
hermosa playa,0.0011895138306343843
cerca centro,0.0011737079985970345
agradable comida,0.001166959400848439
servicio amable,0.0011650406149415465
pesos mexicanos,0.0011527854017041087
hotel servicio,0.0011527854017041074
hotel instalaciones,0.0011527854017041074
24 horas,0.0011527854017041074
restaurantes tiendas,0.0011527854017041074
playa hotel,0.0011527854017041074
habíamos reservado,0.0011527854017041074
sillas playa,0.0011527854017041074
protector solar,0.0011527854017041074
habitación baño,0.0011527854017041074
estancia hotel,0.0011527854017041074
noche habitación,0.0011527854017041074
habitaciones sencillas,0.0011527854017041074
vista mar,0.0011320919401272343
zona playa,0.0011087307312236828
comida atención,0.0011078811921996132
comer lugar,0.0011078811921996132
llegamos hotel,0.0010962225804605097
cultura maya,0.0010962225804605097
vino blanco,0.0010786004846778797
comida general,0.0010786004846778784
platillos ricos,0.0010786004846778784
tacos camarón,0.0010786004846778784
ambiente genial,0.0010786004846778784
selección vinos,0.0010786004846778784
poblano sofritos,0.0010786004846778784
cochinita pibil,0.0010786004846778784
teníamos hambre,0.0010786004846778784
servicio pedimos,0.0010786004846778784
sabor servicio,0.0010786004846778784
rica servicio,0.0010786004846778784
menú desayuno,0.0010786004846778784
corte carne,0.0010786004846778784
lugar desayuno,0.0010786004846778784
llegar mesa,0.0010786004846778784
pedimos pizza,0.0010786004846778784
servicio excepcional,0.0010786004846778784
alojamos noche,0.0010478487140309425
falta mantenimiento,0.0010478487140309425
cama cómoda,0.0010478487140309425
visita ruinas,0.0010478487140309425
cama doble,0.0010478487140309425
hotel pequeño,0.0010478487140309425
guía turístico,0.0010478487140309425
precio entrada,0.0010478487140309425
pasamos noches,0.0010478487140309425
tulum playa,0.0010478487140309425
habitación pequeña,0.0010478487140309425
cama king,0.0010478487140309425
reservado habitación,0.0010478487140309425
playa piscina,0.001047848714030942
punta sur,0.001047848714030942
baño habitación,0.001047848714030942
150 pesos,0.0010478487140309417
playa preciosa,0.0010106842740497416
precios altos,0.000971680785538255
pasar noche,0.0009590110613797607
botella agua,0.0009456431514387304
tienes pagar,0.0009429396739336713
teníamos habitación,0.0009429396739336713
llena gente,0.0009429396739336713
camas duras,0.0009429396739336713
desayuno buffet,0.0009429396739336713
habitación cama,0.0009429396739336713
ruinas playa,0.0009429396739336713
disfrutamos estancia,0.0009429396739336713
silla ruedas,0.0009429396739336713
llegamos habitación,0.0009429396739336713
habitaciones básicas,0.0009429396739336713
posada mar,0.0009429396739336713
lugar interesante,0.0009429396739336713
playa lugar,0.0009429396739336713
cambiaron habitación,0.0009429396739336709
lento comida,0.0009260368618593693
porciones pequeñas,0.0009150437735319422
restaurante situado,0.0009150437735319422
bonito comida,0.0009150437735319422
ambiente servicio,0.0009150437735319422
comida especial,0.0009150437735319422
servicio deficiente,0.0009150437735319422
decidimos comer,0.0009150437735319422
mejores restaurantes,0.0009150437735319422
tomar fotos,0.0009126059952871417
tuvimos problemas,0.0009120316308496254
comida restaurante,0.0009109973368237384
tostada francesa,0.0008986879088846603
salsa picante,0.000898687908884659
comida tuve,0.000898687908884659
tamaño porciones,0.000898687908884659
comida abundante,0.000898687908884659
pizza margarita,0.000898687908884659
terraza vista,0.000898687908884659
lugar super,0.000898687908884659
agradable comer,0.000898687908884659
tuvimos desayuno,0.000898687908884659
recomendaron restaurante,0.000898687908884659
atención mesero,0.000898687908884659
rib eye,0.000898687908884659
lugar decoración,0.000898687908884659
presentación platillos,0.000898687908884659
servicio normal,0.000898687908884659
camarero amable,0.000898687908884659
evita lugar,0.000898687908884659
tardan atender,0.000898687908884659
comida thai,0.000898687908884659
comida finalmente,0.000898687908884659
platos pedimos,0.000898687908884659
sazón comida,0.000898687908884659
calidad sabor,0.000898687908884659
salsa crema,0.000898687908884659
probar comida,0.000898687908884659
servicio personal,0.0008539176062411966
isla mujeres,0.0008498035826228281
lugar bonito,0.0008433646513834187
vistas mar,0.000838058266516767
estuvimos noche,0.0008380582665167662
encantó hotel,0.0008380582665167662
suite junior,0.0008380582665167662
hotel tranquilo,0.0008380582665167662
incluye desayuno,0.0008380582665167662
entrada ruinas,0.0008380582665167662
personal restaurante,0.0008380582665167662
habitación daba,0.0008380582665167662
zona piscina,0.0008380582665167662
playa llena,0.0008380582665167662
instalaciones limpias,0.0008380582665167662
booking com,0.0008380582665167662
lugar alojarse,0.0008380582665167662
puedes caminar,0.0008380582665167662
ruinas palenque,0.0008380582665167662
habitación servicio,0.0008380582665167662
acondicionado habitación,0.0008380582665167662
recomiendo hotel,0.0008380582665167662
cenote hermoso,0.0008380582665167662
playa principal,0.0008380582665167662
cenote bonito,0.0008380582665167662
olor humedad,0.0008380582665167662
na balam,0.0008380582665167657
chaleco salvavidas,0.0008380582665167657
chalecos salvavidas,0.0008380582665167657
conexión wi,0.0008380582665167657
excursión guiada,0.0008380582665167657
playa paraíso,0.0008380582665167657
ambiente relajado,0.0008369603564816431
san cristobal,0.0008302375815669991
cerca playa,0.0008213499101220123
vendedores ambulantes,0.0008213499101220123
hotel boutique,0.0008213499101220123
corta distancia,0.0008213499101220123
presión agua,0.0008213499101220123
comida lugar,0.0008124861260753961
hotel playa,0.0008043862033270698
precios razonables,0.0007876304717338491
vista lugar,0.0007842109214474847
sopa tortilla,0.0007842109214474847
meseros amables,0.0007842109214474847
montón gente,0.0007801065525526794
mejores opciones,0.0007767174211721906
lugar vacío,0.0007601198846523165
restaurante ambiente,0.0007601198846523165
precios bajos,0.0007601198846523165
pedimos bebidas,0.0007601198846523165
80 pesos,0.0007601198846523165
ambiente familiar,0.0007601198846523165
comida fría,0.0007601198846523165
deliciosa servicio,0.0007601198846523165
servicio malo,0.0007597611759897465
temporada alta,0.0007484838210200801
lugar lindo,0.0007413858159515379
playa paraiso,0.0007332044768904168
taza café,0.0007332044768904168
bar piscina,0.0007332044768904168
habitación amplia,0.0007332044768904155
amable habitaciones,0.0007332044768904155
cristobal casas,0.0007332044768904155
zapatos cómodos,0.0007332044768904155
desayuno continental,0.0007332044768904155
precioso lugar,0.0007332044768904155
instalaciones viejas,0.0007332044768904155
pequeño hotel,0.0007332044768904155
semana hotel,0.0007332044768904155
restaurantes playa,0.0007332044768904155
agua dulce,0.0007332044768904155
minutos centro,0.0007332044768904155
cerca piscina,0.0007332044768904155
cama dura,0.0007332044768904155
habitación vistas,0.0007332044768904155
ubicación inmejorable,0.0007332044768904155
hotel cerca,0.0007332044768904155
costo extra,0.0007332044768904155
alquilamos coche,0.0007332044768904155
tomar taxi,0.0007332044768904155
puedes subir,0.0007332044768904155
muebles viejos,0.0007332044768904155
estã bamos,0.0007332044768904155
limpias cómodas,0.0007332044768904155
playa habitaciones,0.0007332044768904155
momento llegamos,0.0007332044768904155
color agua,0.0007332044768904155
hotel malo,0.0007332044768904155
hotel lindo,0.0007332044768904155
habitaciones piscina,0.0007332044768904155
queda cerca,0.0007332044768904155
pequeña playa,0.0007332044768904155
hicimos excursión,0.0007332044768904155
toallas viejas,0.0007332044768904155
playa ruinas,0.0007332044768904155
vistas espectaculares,0.0007332044768904155
recepción amable,0.0007332044768904155
tarifa entrada,0.0007332044768904155
solar agua,0.0007332044768904155
bonita piscina,0.0007332044768904155
estuvimos noches,0.0007332044768904155
pesos entrada,0.0007332044768904155
caja seguridad,0.0007332044768904155
carretera principal,0.0007332044768904155
chica recepción,0.0007332044768904155
habitaciones vista,0.0007332044768904155
hermoso paisaje,0.0007332044768904155
visitar tulum,0.0007332044768904155
camas almohadas,0.0007332044768904155
fines semana,0.0007317978104460685
playa hermosa,0.0007317978104460685
50 pesos,0.0007317978104460685
lugar playa,0.0007317978104460685
habitaciones cómodas,0.0007317978104460685
llegar hotel,0.0007252426970094658
merece pena,0.0007250503153013641
ambiente general,0.000718833718251535
altos comida,0.000718833718251535
filete pescado,0.000718833718251535
comer pizza,0.000718833718251535
pedí huevos,0.000718833718251535
tuvimos almuerzo,0.000718833718251535
espero regresar,0.000718833718251535
comida maravillosa,0.000718833718251535
restaurantes sayulita,0.000718833718251535
alimentos servicio,0.000718833718251535
tacos calle,0.000718833718251535
lugar merece,0.000718833718251535
especial servicio,0.000718833718251535
carne cerdo,0.000718833718251535
valladolid comida,0.000718833718251535
razonable servicio,0.000718833718251535
amable rápido,0.000718833718251535
excelente sazón,0.000718833718251535
comida isla,0.000718833718251535
orden tacos,0.000718833718251535
fresco sabroso,0.000718833718251535
pollo tacos,0.000718833718251535
ambas ocasiones,0.000718833718251535
experiencia comer,0.000718833718251535
carta vinos,0.000718833718251535
lugar desayunar,0.000718833718251535
espera comida,0.000718833718251535
pedimos platillos,0.000718833718251535
limpiar mesa,0.000718833718251535
pedimos pollo,0.000718833718251535
mesa personas,0.000718833718251535
volver probar,0.000718833718251535
banda tocando,0.000718833718251535
comida presentada,0.000718833718251535
noche cena,0.000718833718251535
sabrosa comida,0.000718833718251535
pequeña porción,0.000718833718251535
mango cafe,0.000718833718251535
carta bebidas,0.000718833718251535
deliciosa cena,0.000718833718251535
carta variada,0.000718833718251535
tuvimos comida,0.000718833718251535
porciones enormes,0.000718833718251535
café postre,0.000718833718251535
servicio recomiendo,0.000718833718251535
ambiente excelente,0.000718833718251535
pasta hecha,0.000718833718251535
platos precios,0.000718833718251535
pareja amigos,0.000718833718251535
restaurante ve,0.000718833718251535
comida vegetariana,0.000718833718251535
caro calidad,0.000718833718251535
menú interesante,0.000718833718251535
llegamos restaurante,0.000718833718251535
lugar pedí,0.000718833718251535
lugar personas,0.000718833718251535
platos pasta,0.000718833718251535
cena deliciosa,0.000718833718251535
fritas salsa,0.000718833718251535
lola valentina,0.000718833718251535
menú almuerzo,0.000718833718251535
rico menú,0.000718833718251535
plato carne,0.000718833718251535
calidad carne,0.000718833718251535
vista peña,0.000718833718251535
zumos recién,0.000718833718251535
opción desayuno,0.000718833718251535
deliciosa lugar,0.000718833718251535
huevos rancheros,0.000718833718251535
realmente delicioso,0.000718833718251535
comer calle,0.000718833718251535
desayunar comida,0.000718833718251535
comida absolutamente,0.000718833718251535
caldo tlalpeño,0.000718833718251535
música ambiente,0.000718833718251535
hecha casa,0.000718833718251535
sándwich club,0.000718833718251535
arroz frijoles,0.000718833718251535
vista servicio,0.000718833718251535
restaurantes ciudad,0.000718833718251535
don pedro,0.0007188337182515345
tacos pollo,0.0007188337182515345
huevos benedictinos,0.0007188337182515345
queso parmesano,0.0007188337182515345
entorno agradable,0.0007188337182515345
wi fi,0.0007074530196233592
comida precio,0.0007071683153882895
20 min,0.000703000624995996
hotel ciudad,0.000703000624995996
niños pequeños,0.0007025023890559526
justo playa,0.0006993913187695365
temporada baja,0.0006993913187695365
20 años,0.0006617665122619616
comida normal,0.0006594974876452191
comida típica,0.0006563410652373879
restaurante pequeño,0.0006465047412709023
atención meseros,0.0006465047412709023
comida espectacular,0.0006465047412709023
lugar lleno,0.000644135162004459
hotel caro,0.0006435595670955003
hotel lugar,0.0006435595670955003
estancia agradable,0.0006435595670955003
ida vuelta,0.0006435595670955003
pequeña zona,0.0006283782901865143
gente local,0.0006283782901865143
camino vuelta,0.0006283782901865143
playa cerca,0.0006283782901865143
ubicación estupenda,0.0006283782901865143
edificio antiguo,0.0006283782901865143
pusieron habitación,0.0006283782901865143
tamaño king,0.0006283782901865143
paraã so,0.0006283782901865143
tienes oportunidad,0.0006283782901865143
alojado hotel,0.0006283782901865143
recepción restaurante,0.0006283782901865143
king size,0.0006283782901865143
agua habitación,0.0006283782901865143
aguas cristalinas,0.0006283782901865143
agua transparente,0.0006283782901865143
nadar playa,0.0006283782901865143
servicio recepción,0.0006283782901865143
precio habitación,0.0006283782901865143
caminar playa,0.0006283782901865143
habitación cerca,0.0006283782901865143
recepción pedir,0.0006283782901865143
equipo buceo,0.0006283782901865143
pequeño museo,0.0006283782901865143
cantidad dinero,0.0006283782901865143
cómodas limpias,0.0006283782901865143
65 pesos,0.0006283782901865143
playas hermosas,0.0006283782901865143
wifi habitación,0.0006283782901865143
viejo descuidado,0.0006283782901865143
abrir puerta,0.0006283782901865143
aspecto negativo,0.0006283782901865143
toallas baño,0.0006283782901865143
ducha agua,0.0006283782901865143
ubicado cerca,0.0006283782901865143
entrar agua,0.0006283782901865143
habitaciones camas,0.0006283782901865143
habitaciones excelente,0.0006283782901865143
jardines preciosos,0.0006283782901865143
pueblo magico,0.0006283782901865143
habitación limpio,0.0006283782901865143
peces tortugas,0.0006283782901865143
habitaciones espaciosas,0.0006283782901865143
puedes alquilar,0.0006283782901865143
nadar agua,0.0006283782901865143
servicio limpieza,0.0006283782901865143
alojamos habitación,0.0006283782901865143
habitación cómoda,0.0006283782901865143
alojamos semana,0.0006283782901865143
ruinas impresionantes,0.0006283782901865143
pesos entrar,0.0006283782901865143
cambio habitación,0.0006283782901865143
piscina agua,0.0006283782901865143
tuvimos esperar,0.0006283782901865143
tiempo dinero,0.0006283782901865143
hotel isla,0.0006283782901865143
cuadras centro,0.0006283782901865143
fotos increíbles,0.0006283782901865143
prismas basálticos,0.0006283782901865143
hotel vista,0.0006283782901865143
dejan desear,0.0006283782901865143
único vale,0.0006283782901865143
único detalle,0.0006283782901865143
cristóbal casas,0.0006283782901865143
tulum ruinas,0.0006283782901865143
hotel cómodo,0.0006283782901865143
acondicionado funcionaba,0.0006283782901865143
hoteles cadena,0.0006283782901865143
cenote increíble,0.0006283782901865143
hotel duda,0.0006283782901865143
10 pesos,0.0006283782901865143
reservé hotel,0.0006283782901865143
estación autobuses,0.0006283782901865143
pagar entrada,0.0006283782901865143
hotel general,0.0006283782901865143
alquilar carrito,0.0006283782901865143
hotel familiar,0.0006283782901865143
hotel justo,0.0006283782901865143
ruido habitaciones,0.0006283782901865143
alquilamos carrito,0.0006283782901865143
hotel parecía,0.0006283782901865143
hotel precioso,0.0006283782901865143
señal wifi,0.0006283782901865143
fi habitaciones,0.0006283782901865143
esposa alojamos,0.0006283782901865143
camas matrimoniales,0.0006283782901865143
estancia noches,0.0006283782901865143
personal servicio,0.0006283782901865143
privilege aluxes,0.0006283782901865143
reservamos hotel,0.0006283782901865143
superó expectativas,0.0006283782901865143
adultos mayores,0.0006283782901865143
cerca ciudad,0.0006283782901865143
agua agua,0.0006283782901865143
mar turquesa,0.0006283782901865143
hotel lujo,0.0006283782901865143
hotel barato,0.0006283782901865143
malas condiciones,0.0006283782901865143
caliente ducha,0.0006283782901865143
junior suite,0.0006283782901865139
hotel precio,0.0006283782901865139
sac actun,0.0006283782901865139
room service,0.0006283782901865139
frente playa,0.0006283782901865139
entrada parque,0.0006283782901865139
duda hotel,0.0006283782901865139
coche alquiler,0.0006283782901865139
botellas agua,0.0006283782901865139
zona arqueologica,0.0006283782901865135
habitación estándar,0.0006283782901865135
cabañas tulum,0.0006283782901865135
frente mar,0.0006202755185937023
difícil encontrar,0.0006172979527295547
copa vino,0.0006088583517382224
observar gente,0.0006088583517382224
restaurante lleno,0.0006088583517382224
agradable música,0.0006088583517382224
plato fuerte,0.0006088583517382224
cocina mexicana,0.0006088583517382224
lugar divertido,0.0006088583517382224
restaurante lugar,0.0006088583517382224
porciones comida,0.0006088583517382224
duda volveremos,0.0005949906230337037
duda lugar,0.0005820684817805302
agradable vista,0.0005820684817805302
pésimo servicio,0.0005574028586057783
agua fresca,0.0005568699127861127
tiendas restaurantes,0.0005568699127861127
lejos centro,0.0005568699127861127
habitaciones bonitas,0.0005568699127861127
quedamos decepcionados,0.0005568699127861127
lugar mágico,0.0005568699127861127
lugar vale,0.0005568699127861127
servicial amable,0.0005568699127861127
restaurante playa,0.0005568699127861127
cerca ruinas,0.0005568699127861127
san cristóbal,0.000545051395145589
pirámide sol,0.0005429771457039433
lleno gente,0.0005429771457039433
ensalada espinacas,0.0005390378723782664
bar deportes,0.0005390378723782664
esperamos esperamos,0.0005390378723782664
minutos comida,0.0005390378723782664
jamón serrano,0.0005390378723782664
pechuga pollo,0.0005390378723782664
fonda cholula,0.0005390378723782664
costillas domingo,0.0005390378723782664
sorprendió gratamente,0.000539037872378266
rico servicio,0.000539037872378266
servicio especial,0.000539037872378266
bar completo,0.000539037872378266
semana comida,0.000539037872378266
mexicana tradicional,0.000539037872378266
comer cena,0.000539037872378266
platos fuertes,0.000539037872378266
pedir pizza,0.000539037872378266
porciones alimentos,0.000539037872378266
pasta pesto,0.000539037872378266
lugar estás,0.000539037872378266
servicio eficiente,0.000539037872378266
esperando comida,0.000539037872378266
tardado servicio,0.000539037872378266
comida vino,0.000539037872378266
porciones servicio,0.000539037872378266
lugar abierto,0.000539037872378266
ciudad restaurante,0.000539037872378266
excelentes tacos,0.000539037872378266
frente lugar,0.000539037872378266
comimos noche,0.000539037872378266
platos pescado,0.000539037872378266
catedral santa,0.000539037872378266
comida tailandesa,0.000539037872378266
fritas guacamole,0.000539037872378266
comer familia,0.000539037872378266
patio encantador,0.000539037872378266
alimentos deliciosos,0.000539037872378266
esperando mesa,0.000539037872378266
deliciosa vino,0.000539037872378266
comida excepcional,0.000539037872378266
camareros atento,0.000539037872378266
agradable romántico,0.000539037872378266
restaurante recomendaron,0.000539037872378266
rica ambiente,0.000539037872378266
plato pescado,0.000539037872378266
pequeñas porciones,0.000539037872378266
quería realmente,0.000539037872378266
excelente súper,0.000539037872378266
mexicana lugar,0.000539037872378266
teníamos pedir,0.000539037872378266
experiencia tuvimos,0.000539037872378266
sabor regular,0.000539037872378266
cocina italiana,0.000539037872378266
restaurante decorado,0.000539037872378266
café pan,0.000539037872378266
calidad platillos,0.000539037872378266
tex mex,0.000539037872378266
noche ciudad,0.000539037872378266
comida yucateca,0.000539037872378266
pedimos tuvimos,0.000539037872378266
pedimos vino,0.000539037872378266
casa luna,0.000539037872378266
platos abundantes,0.000539037872378266
esperamos 15,0.000539037872378266
recomendaron lugar,0.000539037872378266
platos carta,0.000539037872378266
terraza bonita,0.000539037872378266
orden comida,0.000539037872378266
pedir mesa,0.000539037872378266
atender mesas,0.000539037872378266
café atención,0.000539037872378266
frijoles refritos,0.000539037872378266
justo centro,0.000539037872378266
puedes probar,0.000539037872378266
entorno comida,0.000539037872378266
terraza agradable,0.000539037872378266
café comida,0.000539037872378266
eficiente amable,0.000539037872378266
seco sabor,0.000539037872378266
esposa pidió,0.000539037872378266
visitas anteriores,0.000539037872378266
salsa sabor,0.000539037872378266
lugar mesas,0.000539037872378266
tomar bebidas,0.000539037872378266
delicioso tacos,0.000539037872378266
restaurante años,0.000539037872378266
sabor alimentos,0.000539037872378266
delicioso recomiendo,0.000539037872378266
muchísimo tiempo,0.000539037872378266
puré patatas,0.000539037872378266
agradable familia,0.000539037872378266
tomar cafe,0.000539037872378266
crema elote,0.000539037872378266
recomendaciones tripadvisor,0.000539037872378266
propina incluida,0.000539037872378266
pedí tacos,0.000539037872378266
cenamos noche,0.000539037872378266
pedí plato,0.000539037872378266
burrito arrachera,0.000539037872378266
jardín comida,0.000539037872378266
desayunar lugar,0.000539037872378266
acudí comer,0.000539037872378266
camarones salsa,0.000539037872378266
marido pidió,0.000539037872378266
pozole blanco,0.000539037872378266
encantador servicio,0.000539037872378266
esquina plaza,0.000539037872378266
carne seca,0.000539037872378266
sábado comida,0.000539037872378266
agradable cena,0.000539037872378266
1200 pesos,0.000539037872378266
delicioso lugar,0.000539037872378266
sopa pan,0.000539037872378266
mesa calle,0.000539037872378266
menú ofrece,0.000539037872378266
menú opciones,0.000539037872378266
esquina calle,0.000539037872378266
restaurante alguien,0.000539037872378266
prueba lugar,0.000539037872378266
comida mundo,0.000539037872378266
cenar pedimos,0.000539037872378266
lolo lorena,0.000539037872378266
sopa hongos,0.000539037872378266
decoración lugar,0.000539037872378266
chiles rellenos,0.000539037872378266
sopa ensalada,0.000539037872378266
cenar familia,0.000539037872378266
esposa tuvimos,0.000539037872378266
cenar esposa,0.000539037872378266
atención lenta,0.000539037872378266
chiles nogada,0.000539037872378266
comida tardó,0.000539037872378266
jimmy buffet,0.000539037872378266
área juegos,0.000539037872378266
lugar local,0.000539037872378266
restaurante recomendado,0.000539037872378266
deliciosa atención,0.000539037872378266
rápido comida,0.000539037872378266
pollo plancha,0.000539037872378266
tenían sabor,0.000539037872378266
topamos lugar,0.000539037872378266
rica lugar,0.000539037872378266
sentamos mesa,0.000539037872378266
lugares isla,0.000539037872378266
comida decidimos,0.000539037872378266
pedimos carta,0.000539037872378266
precios servicio,0.000539037872378266
tienes hambre,0.000539037872378266
servicio pedir,0.000539037872378266
servicio pedí,0.000539037872378266
familia personas,0.000539037872378266
lugar turistas,0.000539037872378266
mesas disponibles,0.000539037872378266
lento esperamos,0.000539037872378266
bebidas tardaron,0.000539037872378266
música agradable,0.000539037872378266
platillos regionales,0.000539037872378266
probar platillos,0.000539037872378266
cerveza barril,0.000539037872378266
comida 10,0.000539037872378266
tiempo mesa,0.000539037872378266
problema servicio,0.000539037872378266
olor orines,0.000539037872378266
ingredientes calidad,0.000539037872378266
resto comida,0.000539037872378266
falta organización,0.000539037872378266
clientes comida,0.000539037872378266
excelente plato,0.000539037872378266
decidimos cenar,0.000539037872378266
atentos amables,0.000539037872378266
trozo carne,0.000539037872378266
mesón marqués,0.000539037872378266
sabrosa lugar,0.000539037872378266
sazón precios,0.000539037872378266
comida riquisima,0.000539037872378266
cerrar ojos,0.000539037872378266
75 pesos,0.000539037872378266
típica mexicana,0.000539037872378266
pesos caro,0.000539037872378266
platillos deliciosos,0.000539037872378266
taco pescado,0.000539037872378266
desgracia comida,0.000539037872378266
interior bonito,0.000539037872378266
lugar veía,0.000539037872378266
lugar centro,0.000539037872378266
carne bebidas,0.000539037872378266
sabor precio,0.000539037872378266
lugar cerveza,0.000539037872378266
comida costillas,0.000539037872378266
sabor salsa,0.000539037872378266
sofritos rellena,0.000539037872378266
bebidas alimentos,0.000539037872378266
servicio teníamos,0.000539037872378266
platillos sabor,0.000539037872378266
resto menú,0.000539037872378266
dueño amable,0.000539037872378266
comida platos,0.000539037872378266
alguien vino,0.000539037872378266
cocinado perfección,0.000539037872378266
calidad general,0.000539037872378266
decente comida,0.000539037872378266
súper ricos,0.000539037872378266
pescado parrilla,0.000539037872378266
recién exprimido,0.000539037872378266
maravilloso ambiente,0.000539037872378266
meseros servicio,0.000539037872378266
carta amplia,0.000539037872378266
amplio menú,0.000539037872378266
platillos típicos,0.000539037872378266
encanta comida,0.000539037872378266
comida presentación,0.000539037872378266
almuerzo servicio,0.000539037872378266
estábamos seguros,0.000539037872378266
lento meseros,0.000539037872378266
abrir cerrar,0.000539037872378266
mejores probado,0.000539037872378266
lugar alimentos,0.000539037872378266
pescado patatas,0.000539037872378266
personas mesas,0.000539037872378266
sitio agradable,0.000539037872378266
bocado rápido,0.000539037872378266
calidad atención,0.000539037872378266
gusto vista,0.000539037872378266
normal comida,0.000539037872378266
amable servicial,0.0005383055306963421
servicio excelente,0.0005299495701865317
hotel camas,0.0005235796915446685
carmen tulum,0.0005235796915446685
historia maya,0.0005235796915446685
paseo caballo,0.0005235796915446685
alberca agua,0.0005235796915446685
pie ruinas,0.0005235796915446685
puedes tomar,0.0005235796915446685
atencion personal,0.0005235796915446685
aspectos positivos,0.0005235796915446685
amable ubicación,0.0005235796915446685
salir hotel,0.0005235796915446685
bloqueador solar,0.0005235796915446685
historia cultura,0.0005235796915446685
gracias dios,0.0005235796915446685
unidad aire,0.0005235796915446685
contacto naturaleza,0.0005235796915446685
servicio bar,0.0005235796915446685
pagar tarifa,0.0005235796915446685
limpio cómodo,0.0005235796915446685
limpias comida,0.0005235796915446685
alberca climatizada,0.0005235796915446685
pesos vale,0.0005235796915446685
horas noche,0.0005235796915446685
encontrar lugares,0.0005235796915446685
habitaciones confortables,0.0005235796915446685
ruinas lugar,0.0005235796915446685
tomar baño,0.0005235796915446685
acabamos volver,0.0005235796915446685
pasamos semana,0.0005235796915446685
